Subbasin ID,HRU ID,Cell Count,HRU Area (m²),HRU Area (acres),SWAT ID,MUKEY ID,Slope Class
3,857,293,29300,7.24,41,286297,3
3,858,40,4000,0.99,20,286256,3
3,861,774,77400,19.13,41,286297,2
3,862,176,17600,4.35,20,286297,3
3,867,367,36700,9.07,20,286297,2
3,871,481,48100,11.89,41,286297,1
3,872,351,35100,8.67,20,286297,1
3,873,35,3500,0.86,43,286308,2
3,875,29,2900,0.72,43,286308,3
3,876,39,3900,0.96,41,286298,3
3,877,19,1900,0.47,20,286297,4
3,878,25,2500,0.62,20,286256,4
3,879,1,100,0.02,21,286298,3
3,880,5,500,0.12,20,286256,2
3,881,10,1000,0.25,43,286308,4
3,882,25,2500,0.62,21,286284,4
3,883,24,2400,0.59,21,286256,4
3,884,104,10400,2.57,21,286256,3
3,885,157,15700,3.88,21,286256,1
3,886,69,6900,1.71,20,286284,2
3,887,17,1700,0.42,20,286284,3
3,888,237,23700,5.86,21,286256,2
3,892,84,8400,2.08,20,286284,1
3,895,8,800,0.2,20,286284,4
3,896,6,600,0.15,43,286308,1
3,898,368,36800,9.09,41,286305,2
3,908,323,32300,7.98,41,286305,1
3,925,102,10200,2.52,21,286305,1
3,929,168,16800,4.15,41,286305,3
3,930,218,21800,5.39,82,286305,1
3,931,99,9900,2.45,82,286305,2
3,939,21,2100,0.52,41,286305,4
3,940,81,8100,2.0,21,286305,2
3,941,29,2900,0.72,21,286297,1
3,942,45,4500,1.11,21,286297,2
3,954,6,600,0.15,21,286297,3
3,957,16,1600,0.4,82,286305,3
3,958,8,800,0.2,82,286305,4
3,964,89,8900,2.2,21,286284,1
3,990,20,2000,0.49,21,286305,3
3,992,14,1400,0.35,43,286256,1
3,996,33,3300,0.82,82,286284,1
3,997,654,65400,16.16,41,286289,1
3,998,576,57600,14.23,41,286289,2
3,999,1803,180300,44.55,41,286304,1
3,1000,227,22700,5.61,41,286304,3
3,1001,33,3300,0.82,43,286256,2
3,1004,742,74200,18.34,41,286304,2
3,1005,451,45100,11.14,41,286296,2
3,1006,261,26100,6.45,41,286296,3
3,1007,2,200,0.05,43,286256,3
3,1008,138,13800,3.41,41,286296,1
3,1011,68,6800,1.68,43,286296,1
3,1014,373,37300,9.22,21,286296,2
3,1015,167,16700,4.13,21,286296,1
3,1017,170,17000,4.2,21,286296,3
3,1018,153,15300,3.78,43,286296,2
3,1019,87,8700,2.15,41,286289,3
3,1020,20,2000,0.49,41,286304,4
3,1021,9,900,0.22,82,286284,2
3,1024,300,30000,7.41,82,286298,1
3,1025,103,10300,2.55,82,286298,2
3,1026,4,400,0.1,21,286254,2
3,1027,64,6400,1.58,43,286296,3
3,1031,12,1200,0.3,43,286305,1
3,1032,2,200,0.05,21,286254,4
3,1033,2,200,0.05,21,286254,3
3,1034,43,4300,1.06,21,286296,4
3,1043,1,100,0.02,82,286298,3
3,1044,8,800,0.2,43,286296,4
3,1050,137,13700,3.39,41,286296,4
3,1053,33,3300,0.82,43,286252,1
3,1054,16,1600,0.4,21,286252,1
3,1057,43,4300,1.06,82,286304,1
3,1064,17,1700,0.42,21,286252,2
3,1065,6,600,0.15,82,286304,2
3,1066,77,7700,1.9,20,286305,2
3,1068,2,200,0.05,43,286252,2
3,1069,56,5600,1.38,20,286305,1
3,1070,44,4400,1.09,20,286305,3
3,1071,3,300,0.07,43,286284,3
3,1072,1,100,0.02,43,286284,4
3,1077,4,400,0.1,11,286304,2
3,1078,2,200,0.05,11,286305,1
3,1082,7,700,0.17,20,286305,4
3,1083,2,200,0.05,11,286304,3
3,1084,51,5100,1.26,11,286304,1
3,1099,37,3700,0.91,41,286252,1
3,1101,62,6200,1.53,20,286298,3
3,1102,5,500,0.12,43,286289,2
3,1104,263,26300,6.5,20,286298,2
3,1105,5,500,0.12,21,286289,2
3,1107,434,43400,10.72,20,286298,1
3,1109,53,5300,1.31,20,286304,2
3,1116,9,900,0.22,41,286252,2
3,1119,52,5200,1.28,20,286304,1
3,1123,5,500,0.12,21,286252,3
3,1126,3,300,0.07,41,286252,3
3,1133,25,2500,0.62,20,286304,3
3,1139,3,300,0.07,21,286289,1
3,1169,2,200,0.05,43,286298,2
3,1176,7,700,0.17,43,286298,3
3,1187,8,800,0.2,43,286304,3
3,1218,69,6900,1.71,43,286304,2
3,1248,4,400,0.1,20,286304,4
3,1266,44,4400,1.09,81,286212,2
3,1270,303,30300,7.49,43,286304,1
3,1279,13,1300,0.32,81,286212,1
3,1318,80,8000,1.98,81,286307,1
3,1319,187,18700,4.62,81,286307,2
3,1325,6,600,0.15,11,286297,1
3,1332,1,100,0.02,11,286297,3
3,1333,4,400,0.1,11,286297,2
3,1374,57,5700,1.41,41,286307,4
3,1375,14,1400,0.35,81,286307,3
3,1384,9,900,0.22,43,286229,1
3,1385,23,2300,0.57,43,286297,1
3,1386,56,5600,1.38,43,286297,3
3,1394,2,200,0.05,20,286229,1
3,1395,109,10900,2.69,43,286297,2
3,1400,13,1300,0.32,20,286229,2
3,1401,48,4800,1.19,43,286229,2
3,1402,20,2000,0.49,81,286210,3
3,1413,14,1400,0.35,20,286229,3
3,1414,13,1300,0.32,19,286307,1
3,1415,8,800,0.2,19,286307,2
3,1429,3,300,0.07,20,286298,4
3,1430,10,1000,0.25,81,286210,2
3,1446,10,1000,0.25,81,286210,4
3,1458,3,300,0.07,19,286307,3
3,1459,27,2700,0.67,81,286210,1
3,1468,34,3400,0.84,43,286229,3
3,1480,48,4800,1.19,41,286297,4
3,1496,2,200,0.05,43,286229,4
3,1525,4,400,0.1,21,286229,3
3,1526,16,1600,0.4,81,286240,1
3,1527,22,2200,0.54,81,286240,2
3,1549,21,2100,0.52,21,286229,1
3,1550,19,1900,0.47,21,286229,2
3,1551,10,1000,0.25,81,286240,3
3,1560,2,200,0.05,81,286240,4
3,1561,13,1300,0.32,41,286240,3
3,1580,12,1200,0.3,41,286240,4
3,1581,12,1200,0.3,41,286240,2
3,1594,21,2100,0.52,41,286240,1
3,1605,3,300,0.07,41,286242,1
3,1615,32,3200,0.79,41,286229,2
3,1616,4,400,0.1,41,286242,2
3,1625,10,1000,0.25,81,286242,3
3,1626,32,3200,0.79,81,286242,2
3,1636,3,300,0.07,43,286307,2
3,1637,5,500,0.12,43,286242,1
3,1646,18,1800,0.44,41,286229,1
3,1647,33,3300,0.82,81,286242,1
3,1667,14,1400,0.35,41,286209,4
3,1668,144,14400,3.56,41,286209,2
3,1669,325,32500,8.03,41,286209,1
3,1670,78,7800,1.93,81,286209,1
3,1671,46,4600,1.14,81,286209,2
3,1692,49,4900,1.21,41,286209,3
3,1693,21,2100,0.52,81,286209,3
3,1704,76,7600,1.88,43,286209,1
3,1705,382,38200,9.44,82,286209,2
3,1722,4,400,0.1,43,286209,3
3,1723,41,4100,1.01,43,286209,2
3,1724,1549,154900,38.28,82,286209,1
3,1789,41,4100,1.01,43,286307,1
3,1803,44,4400,1.09,82,286209,3
3,1818,24,2400,0.59,33,286297,1
3,1826,2,200,0.05,41,286242,3
3,1841,60,6000,1.48,23,286297,3
3,1842,114,11400,2.82,23,286297,2
3,1843,45,4500,1.11,23,286297,1
3,1851,36,3600,0.89,23,286297,4
3,1852,11,1100,0.27,81,286212,3
3,1853,163,16300,4.03,41,286212,3
3,1854,3,300,0.07,33,286297,2
3,1863,9,900,0.22,81,286212,4
3,1908,2,200,0.05,53,286212,3
3,1909,6,600,0.15,53,286212,4
3,1921,5,500,0.12,82,286209,4
3,1922,37,3700,0.91,82,286212,1
3,1923,8,800,0.2,20,286212,2
3,1933,8,800,0.2,82,286212,2
3,1934,8,800,0.2,82,286212,3
3,1935,19,1900,0.47,20,286212,4
3,1954,89,8900,2.2,21,286209,1
3,1961,62,6200,1.53,21,286209,2
3,1962,4,400,0.1,20,286212,3
3,1972,101,10100,2.5,82,286256,1
3,1973,44,4400,1.09,82,286256,2
3,1974,1,100,0.02,82,286297,1
3,1975,1,100,0.02,82,286297,3
3,1976,1,100,0.02,82,286297,4
3,1984,6,600,0.15,82,286256,3
3,1985,1,100,0.02,82,286284,4
3,1994,2,200,0.05,82,286256,4
3,1995,78,7800,1.93,41,286212,4
3,2005,1,100,0.02,33,286212,4
3,2011,1,100,0.02,82,286212,4
3,2022,113,11300,2.79,82,286208,2
3,2023,22,2200,0.54,82,286234,1
3,2031,1,100,0.02,91,286209,2
3,2032,4,400,0.1,43,2519931,1
3,2033,814,81400,20.11,82,286208,1
3,2034,28,2800,0.69,82,286234,2
3,2044,2,200,0.05,82,2519931,2
3,2045,276,27600,6.82,91,2519931,1
3,2046,19,1900,0.47,91,286209,1
3,2061,25,2500,0.62,61,286256,2
3,2062,9,900,0.22,61,286256,4
3,2063,27,2700,0.67,21,286209,3
3,2064,73,7300,1.8,91,286208,1
3,2068,29,2900,0.72,61,286256,1
3,2097,1,100,0.02,82,2519931,1
3,2111,42,4200,1.04,41,2519931,1
3,2121,5,500,0.12,11,286209,1
3,2122,23,2300,0.57,11,2519931,1
3,2127,12,1200,0.3,61,286313,2
3,2128,1,100,0.02,61,286313,1
3,2129,2,200,0.05,61,286256,3
3,2130,25,2500,0.62,20,286209,2
3,2131,5,500,0.12,20,286209,3
3,2132,49,4900,1.21,20,286209,1
3,2133,96,9600,2.37,11,286303,1
3,2141,79,7900,1.95,21,286313,1
3,2147,30,3000,0.74,21,286313,2
3,2148,192,19200,4.74,41,286313,2
3,2149,1,100,0.02,41,286303,1
3,2150,15,1500,0.37,91,286303,1
3,2161,3,300,0.07,21,286313,3
3,2172,110,11000,2.72,41,286313,3
3,2173,2,200,0.05,11,286209,2
3,2182,22,2200,0.54,82,286313,2
3,2183,5,500,0.12,21,286209,4
3,2188,5,500,0.12,82,286210,2
3,2192,36,3600,0.89,82,286313,1
3,2193,4,400,0.1,41,286210,1
3,2194,10,1000,0.25,41,286210,2
3,2195,15,1500,0.37,21,286210,3
3,2196,101,10100,2.5,21,286210,2
3,2199,6,600,0.15,82,286210,3
3,2200,106,10600,2.62,43,286210,2
3,2205,3,300,0.07,82,286313,3
3,2206,13,1300,0.32,43,286210,3
3,2207,93,9300,2.3,43,286210,1
3,2211,3,300,0.07,82,286210,1
3,2212,2,200,0.05,21,286212,4
3,2213,132,13200,3.26,61,286209,1
3,2214,48,4800,1.19,20,286208,1
3,2215,23,2300,0.57,20,286208,2
3,2220,199,19900,4.92,43,286212,2
3,2226,6,600,0.15,82,286208,3
3,2229,43,4300,1.06,43,286212,3
3,2230,3,300,0.07,91,286208,2
3,2236,33,3300,0.82,21,286210,1
3,2237,11,1100,0.27,61,2519931,1
3,2238,1,100,0.02,20,286208,3
3,2239,113,11300,2.79,43,286208,1
3,2244,49,4900,1.21,43,286208,2
3,2255,3,300,0.07,91,286289,1
3,2268,79,7900,1.95,61,286289,1
3,2269,16,1600,0.4,61,286289,2
3,2270,1875,187500,46.33,61,286208,1
3,2278,125,12500,3.09,43,286313,1
3,2291,3,300,0.07,61,286303,2
3,2292,14,1400,0.35,11,286303,2
3,2293,261,26100,6.45,61,286208,2
3,2302,43,4300,1.06,19,286209,2
3,2311,91,9100,2.25,19,286209,1
3,2312,22,2200,0.54,61,286208,3
3,2325,214,21400,5.29,22,286210,2
3,2326,224,22400,5.54,22,286210,1
3,2327,2,200,0.05,19,286209,3
3,2328,5,500,0.12,11,286289,2
3,2334,1,100,0.02,61,286303,1
3,2340,57,5700,1.41,22,286210,3
3,2347,38,3800,0.94,61,286208,4
3,2369,11,1100,0.27,19,286289,2
3,2385,214,21400,5.29,22,286212,2
3,2386,29,2900,0.72,19,286289,1
3,2387,2,200,0.05,11,286289,1
3,2395,384,38400,9.49,22,286313,1
3,2396,123,12300,3.04,22,286212,3
3,2397,103,10300,2.55,22,286212,1
3,2411,100,10000,2.47,41,286313,1
3,2412,28,2800,0.69,43,286313,2
3,2413,6,600,0.15,20,286289,1
3,2414,7,700,0.17,20,286289,2
3,2457,15,1500,0.37,41,286208,2
3,2467,57,5700,1.41,41,286208,1
3,2503,47,4700,1.16,22,286212,4
3,2511,75,7500,1.85,22,286279,1
3,2512,39,3900,0.96,33,286208,2
3,2513,19,1900,0.47,33,286208,3
3,2517,1,100,0.02,82,286279,1
3,2518,182,18200,4.5,22,286313,2
3,2519,79,7900,1.95,33,286208,1
3,2520,1,100,0.02,33,286208,4
3,2527,24,2400,0.59,22,286279,2
3,2528,12,1200,0.3,33,286284,1
3,2540,31,3100,0.77,43,286279,1
3,2554,113,11300,2.79,22,286313,3
3,2579,1,100,0.02,43,286279,2
3,2582,15,1500,0.37,43,286313,3
3,2592,3,300,0.07,22,286279,3
3,2625,23,2300,0.57,22,286307,3
3,2628,12,1200,0.3,11,286284,1
3,2629,1,100,0.02,61,286284,1
3,2640,87,8700,2.15,41,286313,4
3,2641,9,900,0.22,22,286307,1
3,2642,27,2700,0.67,22,286307,2
3,2643,83,8300,2.05,22,286208,2
3,2655,25,2500,0.62,22,286313,4
3,2656,6,600,0.15,22,286307,4
3,2657,1,100,0.02,11,286284,2
3,2658,10,1000,0.25,22,286284,2
3,2659,171,17100,4.23,22,286208,1
3,2672,21,2100,0.52,22,286284,1
3,2686,1,100,0.02,22,286208,3
3,2768,18,1800,0.44,43,286284,1
3,2792,5,500,0.12,43,286208,3
3,2819,69,6900,1.71,41,286282,2
3,2820,34,3400,0.84,41,286282,3
3,2836,1,100,0.02,22,286278,1
3,2837,5,500,0.12,61,286278,1
3,2851,15,1500,0.37,41,286278,2
3,2852,2,200,0.05,22,286278,2
3,2853,2,200,0.05,41,286278,1
3,2858,4,400,0.1,43,286284,2
3,2859,111,11100,2.74,41,286282,1
3,2860,4,400,0.1,41,286278,3
3,2871,14,1400,0.35,41,286282,4
3,2872,2,200,0.05,41,286278,4
3,2873,1,100,0.02,61,286278,3
3,2874,1,100,0.02,61,286278,2
3,2881,17,1700,0.42,19,286282,1
3,2882,1,100,0.02,61,286282,2
3,2883,1,100,0.02,61,286231,2
3,2892,1,100,0.02,61,286282,1
3,2893,3,300,0.07,61,286231,1
3,2899,3,300,0.07,41,286231,1
3,2907,3,300,0.07,19,286282,2
3,2908,1,100,0.02,41,286231,2
3,2909,6,600,0.15,11,286231,1
3,2921,1,100,0.02,19,286231,1
3,2937,2,200,0.05,82,286231,1
3,2945,19,1900,0.47,82,286289,1
3,2955,5,500,0.12,82,286289,2
3,2956,1,100,0.02,19,286208,2
3,2981,1,100,0.02,19,286208,1
4,2358,205,20500,5.07,41,286254,2
4,2364,108,10800,2.67,41,286254,1
4,2381,61,6100,1.51,41,286226,1
4,2382,136,13600,3.36,41,286226,2
4,2391,156,15600,3.85,41,286254,3
4,2392,123,12300,3.04,41,286226,3
4,2393,74,7400,1.83,41,286226,4
4,2406,73,7300,1.8,20,286226,3
4,2407,46,4600,1.14,20,286226,1
4,2420,46,4600,1.14,20,286226,4
4,2440,120,12000,2.97,20,286226,2
4,2445,998,99800,24.66,43,286226,3
4,2446,1426,142600,35.24,43,286226,2
4,2447,871,87100,21.52,43,286226,1
4,2462,248,24800,6.13,43,286226,4
4,2486,23,2300,0.57,19,286226,3
4,2487,3,300,0.07,19,286226,4
4,2488,43,4300,1.06,19,286226,2
4,2499,24,2400,0.59,19,286226,1
4,2556,2,200,0.05,41,286229,1
4,2563,1,100,0.02,41,286229,2
4,2568,19,1900,0.47,43,286229,3
4,2569,45,4500,1.11,43,286229,2
4,2574,25,2500,0.62,43,286229,1
4,2617,134,13400,3.31,21,286226,2
4,2618,87,8700,2.15,21,286226,1
4,2638,70,7000,1.73,21,286226,3
4,2652,3,300,0.07,43,286229,4
4,2664,20,2000,0.49,81,286269,1
4,2665,293,29300,7.24,43,286254,1
4,2666,446,44600,11.02,43,286254,2
4,2674,11,1100,0.27,19,286254,1
4,2682,12,1200,0.3,19,286254,2
4,2683,1,100,0.02,19,286254,3
4,2690,10,1000,0.25,19,286269,1
4,2691,5,500,0.12,19,286269,2
4,2692,6,600,0.15,81,286269,2
4,2693,6,600,0.15,19,286240,3
4,2694,4,400,0.1,19,286240,4
4,2702,64,6400,1.58,43,286269,1
4,2703,1568,156800,38.75,43,286240,2
4,2704,25,2500,0.62,21,286226,4
4,2713,62,6200,1.53,43,286269,2
4,2714,347,34700,8.57,43,286254,3
4,2715,3,300,0.07,19,286240,2
4,2716,1168,116800,28.86,43,286240,3
4,2721,60,6000,1.48,43,286269,3
4,2722,967,96700,23.9,43,286240,4
4,2729,2,200,0.05,19,286269,3
4,2730,2,200,0.05,19,286269,4
4,2731,128,12800,3.16,43,286269,4
4,2732,4,400,0.1,53,286254,3
4,2733,5,500,0.12,53,286254,2
4,2734,152,15200,3.76,20,286254,2
4,2735,71,7100,1.75,20,286254,3
4,2738,2,200,0.05,53,286226,4
4,2739,27,2700,0.67,53,286254,4
4,2740,38,3800,0.94,20,286254,4
4,2741,49,4900,1.21,20,286254,1
4,2742,5,500,0.12,21,286240,3
4,2748,1336,133600,33.01,43,286240,1
4,2752,47,4700,1.16,53,286269,4
4,2753,31,3100,0.77,53,286269,3
4,2754,92,9200,2.27,20,286240,2
4,2755,4,400,0.1,21,286240,4
4,2760,47,4700,1.16,53,286269,2
4,2761,41,4100,1.01,20,286269,4
4,2762,51,5100,1.26,20,286240,3
4,2763,80,8000,1.98,43,286241,2
4,2764,52,5200,1.28,20,286269,3
4,2765,37,3700,0.91,20,286269,2
4,2766,16,1600,0.4,20,286269,1
4,2773,55,5500,1.36,43,286241,1
4,2774,79,7900,1.95,43,286241,3
4,2775,256,25600,6.33,43,286241,4
4,2776,11,1100,0.27,53,286269,1
4,2799,24,2400,0.59,33,286269,4
4,2800,15,1500,0.37,33,286269,3
4,2817,85,8500,2.1,33,286269,1
4,2826,141,14100,3.48,43,286284,1
4,2834,127,12700,3.14,43,286284,2
4,2835,87,8700,2.15,43,286284,3
4,2846,52,5200,1.28,43,286284,4
4,2847,16,1600,0.4,33,286269,2
4,2848,35,3500,0.86,20,286240,4
4,2869,18,1800,0.44,71,286269,1
4,2870,4,400,0.1,71,286269,3
4,2878,6,600,0.15,71,286269,4
4,2879,129,12900,3.19,20,286240,1
4,2888,1,100,0.02,71,286269,2
4,2897,135,13500,3.34,43,286204,3
4,2904,5,500,0.12,20,286204,3
4,2905,142,14200,3.51,81,286204,2
4,2906,70,7000,1.73,81,286240,3
4,2914,39,3900,0.96,33,286240,1
4,2915,39,3900,0.96,71,286240,1
4,2916,25,2500,0.62,20,286204,1
4,2917,16,1600,0.4,20,286204,2
4,2918,72,7200,1.78,81,286204,1
4,2919,67,6700,1.66,81,286240,4
4,2926,28,2800,0.69,33,286240,2
4,2927,8,800,0.2,71,286240,2
4,2928,43,4300,1.06,71,286240,4
4,2934,13,1300,0.32,71,286240,3
4,2935,329,32900,8.13,43,286204,2
4,2936,62,6200,1.53,81,286240,2
4,2942,10,1000,0.25,33,286240,3
4,2943,8,800,0.2,33,286240,4
4,2944,13,1300,0.32,81,286204,3
4,2954,13,1300,0.32,43,286204,4
4,2960,10,1000,0.25,33,286241,3
4,2963,160,16000,3.95,43,286254,4
4,2964,9,900,0.22,33,286241,2
4,2965,729,72900,18.01,43,286204,1
4,2968,25,2500,0.62,33,286254,3
4,2969,92,9200,2.27,33,286254,4
4,2970,14,1400,0.35,53,286254,1
4,2971,4,400,0.1,33,286241,4
4,2972,35,3500,0.86,33,286241,1
4,2989,24,2400,0.59,33,286254,1
4,2990,18,1800,0.44,33,286254,2
4,2991,3,300,0.07,20,286204,4
4,2994,1,100,0.02,33,286242,2
4,2995,33,3300,0.82,33,286242,1
4,2996,15,1500,0.37,53,286242,1
4,2997,11,1100,0.27,53,286242,2
4,2998,232,23200,5.73,43,286242,2
4,2999,80,8000,1.98,81,286240,1
4,3003,1,100,0.02,33,286242,3
4,3004,1,100,0.02,85,286241,2
4,3005,1,100,0.02,85,286241,3
4,3006,1,100,0.02,85,286240,3
4,3007,2,200,0.05,85,286240,2
4,3008,1,100,0.02,81,286204,4
4,3014,5,500,0.12,53,286242,3
4,3015,8,800,0.2,85,286241,1
4,3016,10,1000,0.25,85,286240,1
4,3017,156,15600,3.85,43,286242,3
4,3025,3,300,0.07,33,286242,4
4,3026,70,7000,1.73,43,286249,4
4,3027,526,52600,13.0,43,286249,1
4,3028,2,200,0.05,33,286249,1
4,3029,13,1300,0.32,20,286249,3
4,3030,3,300,0.07,20,286241,1
4,3031,6,600,0.15,20,286241,2
4,3035,189,18900,4.67,43,286242,1
4,3036,54,5400,1.33,43,286249,3
4,3037,13,1300,0.32,20,286249,2
4,3038,12,1200,0.3,21,286204,2
4,3041,178,17800,4.4,43,286242,4
4,3042,169,16900,4.18,43,286249,2
4,3043,5,500,0.12,20,286241,4
4,3044,4,400,0.1,21,286204,1
4,3049,102,10200,2.52,43,286212,1
4,3050,66,6600,1.63,43,286212,2
4,3051,23,2300,0.57,20,286242,3
4,3052,6,600,0.15,20,286249,4
4,3053,1,100,0.02,21,286204,3
4,3054,68,6800,1.68,81,286310,2
4,3055,26,2600,0.64,81,286310,3
4,3062,18,1800,0.44,43,286212,3
4,3063,28,2800,0.69,20,286249,1
4,3064,174,17400,4.3,21,286310,1
4,3065,80,8000,1.98,21,286310,2
4,3066,18,1800,0.44,21,286310,3
4,3067,1803,180300,44.55,43,286310,1
4,3068,1148,114800,28.37,43,286310,2
4,3069,170,17000,4.2,81,286310,1
4,3075,24,2400,0.59,20,286242,2
4,3076,37,3700,0.91,20,286310,2
4,3080,10,1000,0.25,20,286242,1
4,3081,607,60700,15.0,43,286310,4
4,3082,6,600,0.15,20,286310,3
4,3083,49,4900,1.21,20,286310,1
4,3084,715,71500,17.67,43,286310,3
4,3085,15,1500,0.37,81,286310,4
4,3093,17,1700,0.42,20,286242,4
4,3099,10,1000,0.25,20,286212,1
4,3103,1,100,0.02,43,286212,4
4,3106,8,800,0.2,20,286212,2
4,3107,3,300,0.07,21,286310,4
4,3112,196,19600,4.84,41,286284,1
4,3114,55,5500,1.36,41,286284,3
4,3115,24,2400,0.59,41,286284,4
4,3117,118,11800,2.92,43,286288,4
4,3118,92,9200,2.27,43,286288,3
4,3119,581,58100,14.36,43,286288,1
4,3125,132,13200,3.26,43,286288,2
4,3128,88,8800,2.17,41,286254,4
4,3129,128,12800,3.16,41,286284,2
4,3130,43,4300,1.06,21,286242,3
4,3131,47,4700,1.16,21,286242,1
4,3133,56,5600,1.38,21,286242,2
4,3135,13,1300,0.32,20,286310,4
4,3137,22,2200,0.54,21,286242,4
4,3139,365,36500,9.02,41,286288,1
4,3143,1,100,0.02,20,286288,1
4,3144,25,2500,0.62,41,286288,2
4,3146,11,1100,0.27,41,286288,3
4,3147,372,37200,9.19,82,286310,1
4,3153,11,1100,0.27,21,286212,1
4,3154,111,11100,2.74,21,286254,2
4,3155,63,6300,1.56,21,286254,3
4,3157,10,1000,0.25,21,286212,3
4,3158,29,2900,0.72,82,286204,1
4,3159,168,16800,4.15,82,286310,2
4,3161,10,1000,0.25,11,286288,2
4,3162,14,1400,0.35,11,286288,1
4,3164,30,3000,0.74,21,286212,2
4,3165,31,3100,0.77,21,286254,4
4,3168,88,8800,2.17,41,2519932,1
4,3171,146,14600,3.61,43,2519932,1
4,3173,55,5500,1.36,41,286212,2
4,3174,58,5800,1.43,21,286254,1
4,3177,22,2200,0.54,41,286212,1
4,3178,24,2400,0.59,43,2519932,2
4,3179,1,100,0.02,11,286310,2
4,3184,2,200,0.05,11,286310,3
4,3199,22,2200,0.54,19,286310,4
4,3202,5,500,0.12,19,286310,3
4,3208,21,2100,0.52,41,286212,3
4,3209,10,1000,0.25,19,286310,2
4,3218,7,700,0.17,53,286226,2
4,3219,9,900,0.22,53,286226,3
4,3220,10,1000,0.25,19,286310,1
4,3225,7,700,0.17,53,286226,1
4,3230,7,700,0.17,19,286240,1
4,3248,1,100,0.02,20,286284,2
4,3257,22,2200,0.54,82,286254,2
4,3258,3,300,0.07,82,286254,4
4,3259,16,1600,0.4,82,286254,3
4,3260,3,300,0.07,20,286284,3
4,3295,1,100,0.02,20,286212,3
4,3359,64,6400,1.58,82,286310,3
4,3360,93,9300,2.3,43,2519931,3
4,3361,100,10000,2.47,43,2519931,2
4,3369,212,21200,5.24,43,2519931,1
4,3374,26,2600,0.64,82,286310,4
4,3380,2,200,0.05,61,286310,4
4,3385,7,700,0.17,41,286255,2
4,3386,11,1100,0.27,61,286310,2
4,3392,5,500,0.12,41,286255,1
4,3393,7,700,0.17,61,286310,3
4,3395,1,100,0.02,41,286255,3
4,3396,11,1100,0.27,82,286240,2
4,3397,28,2800,0.69,43,2519931,4
4,3403,22,2200,0.54,82,286240,3
4,3408,1643,164300,40.6,41,2519931,1
4,3411,1,100,0.02,82,286240,1
4,3418,1,100,0.02,61,286310,1
4,3429,37,3700,0.91,41,2519931,2
4,3440,10,1000,0.25,53,286310,2
4,3441,22,2200,0.54,53,286310,3
4,3447,11,1100,0.27,53,286310,1
4,3448,20,2000,0.49,53,286310,4
4,3465,1,100,0.02,43,286287,2
4,3473,1,100,0.02,43,286287,1
4,3480,11,1100,0.27,41,286240,2
4,3501,10,1000,0.25,41,286240,1
4,3502,18,1800,0.44,41,2519931,3
4,3508,4,400,0.1,41,286240,3
4,3524,25,2500,0.62,41,286310,4
4,3527,17,1700,0.42,41,286310,3
4,3536,40,4000,0.99,81,286226,1
4,3537,27,2700,0.67,81,286226,2
4,3542,25,2500,0.62,81,286226,3
4,3554,1,100,0.02,81,286226,4
4,3555,15,1500,0.37,41,286310,2
4,3632,8,800,0.2,41,286288,4
4,3706,142,14200,3.51,91,2519931,1
4,3842,10,1000,0.25,41,286310,1
4,3860,8,800,0.2,41,2519931,4
5,916,328,32800,8.11,20,286226,1
5,926,290,29000,7.17,41,286226,1
5,932,803,80300,19.84,41,286226,3
5,933,673,67300,16.63,41,286226,4
5,934,715,71500,17.67,41,286226,2
5,935,577,57700,14.26,20,286226,2
5,943,38,3800,0.94,41,286296,1
5,944,72,7200,1.78,41,286296,2
5,945,1825,182500,45.1,43,286226,1
5,947,1635,163500,40.4,41,286284,2
5,948,1636,163600,40.43,41,286284,1
5,949,3491,349100,86.26,43,286226,2
5,961,2752,275200,68.0,43,286226,3
5,967,57,5700,1.41,41,286296,3
5,970,1550,155000,38.3,43,286226,4
5,972,794,79400,19.62,41,286284,3
5,973,50,5000,1.24,21,286226,4
5,974,139,13900,3.43,21,286226,2
5,977,113,11300,2.79,21,286226,3
5,993,524,52400,12.95,41,286284,4
5,995,75,7500,1.85,21,286226,1
5,1009,413,41300,10.21,20,286226,3
5,1012,236,23600,5.83,20,286226,4
5,1013,684,68400,16.9,43,286284,2
5,1035,84,8400,2.08,20,286284,4
5,1036,923,92300,22.81,43,286284,1
5,1040,87,8700,2.15,20,286284,3
5,1060,350,35000,8.65,43,286284,4
5,1062,506,50600,12.5,43,286284,3
5,1085,329,32900,8.13,43,286227,2
5,1087,76,7600,1.88,20,286284,2
5,1088,195,19500,4.82,43,286227,1
5,1089,477,47700,11.79,43,286227,3
5,1090,853,85300,21.08,43,286227,4
5,1094,23,2300,0.57,20,286284,1
5,1095,63,6300,1.56,21,286227,3
5,1096,67,6700,1.66,21,286227,2
5,1103,115,11500,2.84,41,286227,1
5,1110,25,2500,0.62,21,286284,4
5,1111,63,6300,1.56,21,286227,4
5,1117,320,32000,7.91,41,286227,2
5,1120,14,1400,0.35,21,286284,3
5,1121,4,400,0.1,21,286284,2
5,1122,389,38900,9.61,41,286227,3
5,1124,794,79400,19.62,41,286227,4
5,1148,6,600,0.15,33,286227,4
5,1149,10,1000,0.25,33,286227,3
5,1150,11,1100,0.27,33,286296,3
5,1154,4,400,0.1,33,286296,2
5,1163,7,700,0.17,33,286227,2
5,1170,1,100,0.02,33,286227,1
5,1177,7,700,0.17,33,286284,4
